game_id,team,gameday,off_epa,off_success,off_pass_epa,off_rush_epa,off_sack_rate,off_turnover_rate,def_epa_allowed,def_success_allowed,def_pass_epa_allowed,def_rush_epa_allowed,def_sack_rate,def_takeaway_rate
2025_16_JAX_DEN,DEN,2025-12-21,-0.01741431894218983,0.45454545454545453,0.0236554469899572,-0.14575733748014927,0.015151515151515152,0.030303030303030304,0.12773310645246813,0.38571428571428573,0.3276050515218772,-0.2320363946724683,0.07142857142857142,0.0
2025_17_DEN_KC,DEN,2025-12-25,0.08464139310085823,0.5070422535211268,0.14404786771075745,-0.018177505262428895,0.014084507042253521,0.014084507042253521,-0.1526682541936963,0.30952380952380953,-0.2542961524661845,-0.0032154626165078405,0.023809523809523808,0.0
2025_18_LAC_DEN,DEN,2026-01-04,-0.19392740835950414,0.3508771929824561,-0.08816746766873482,-0.3502681902502067,0.07017543859649122,0.0,-0.42070011308956207,0.27941176470588236,-0.5215795612546347,-0.09284190655307611,0.058823529411764705,0.029411764705882353
2025_11_DET_PHI,DET,2025-11-16,-0.400764525954852,0.3389830508474576,-0.36572376435078663,-0.4690940110827796,0.03389830508474576,0.01694915254237288,-0.19118157298815458,0.38028169014084506,-0.23464312932847275,-0.1512439266213757,0.014084507042253521,0.0
2025_12_NYG_DET,DET,2025-11-23,0.1546184424962635,0.5074626865671642,-0.1229354768921679,0.7625936944899704,0.04477611940298507,0.014925373134328358,0.1452347835347511,0.38271604938271603,0.4903384368735106,-0.24527724524331893,0.012345679012345678,0.012345679012345678
2025_13_GB_DET,DET,2025-11-27,0.04819411283137826,0.4126984126984127,0.3816535787019655,-0.2960221100027763,0.047619047619047616,0.0,0.3181771590383009,0.5084745762711864,0.5370173064725987,0.0205545585276559,0.0,0.0
2025_14_DAL_DET,DET,2025-12-04,0.2641339696484982,0.4666666666666667,0.27650864770329936,0.2411524246895819,0.016666666666666666,0.0,-0.05355206071419371,0.4268292682926829,-0.0761129110231654,0.007977531037547371,0.06097560975609756,0.036585365853658534
2025_15_DET_LA,DET,2025-12-14,0.1864002550949288,0.359375,0.3806696290389126,-0.21138941536179992,0.015625,0.0,0.20446424090564774,0.5972222222222222,0.19457800048545265,0.2199997615659543,0.027777777777777776,0.013888888888888888
2025_16_PIT_DET,DET,2025-12-21,0.049338505140463854,0.4246575342465753,0.12200462401909479,-0.36023416490272875,0.0410958904109589,0.0,0.1511144831368521,0.3918918918918919,0.027121981681103673,0.394139785990119,0.02702702702702703,0.013513513513513514
2025_17_DET_MIN,DET,2025-12-25,-0.4637179825861598,0.3125,-0.23360349401638406,-0.724514402965239,0.078125,0.09375,-0.2525207235155235,0.3148148148148148,-0.5446070903001488,0.06203382532945746,0.12962962962962962,0.0
2025_18_DET_CHI,DET,2026-01-04,0.126452351542557,0.5342465753424658,0.2131793494772913,-0.012930323709694555,0.0410958904109589,0.0136986301369863,0.03405582154836844,0.45454545454545453,0.026397015184019313,0.04979892351953054,0.01818181818181818,0.01818181818181818
2025_11_GB_NYG,GB,2025-11-16,0.3507941029571674,0.4727272727272727,0.44634901636482394,0.21784813647694967,0.03636363636363636,0.0,0.13630216488857347,0.4647887323943662,0.2057846397413717,0.07596212093745922,0.028169014084507043,0.028169014084507043
2025_12_MIN_GB,GB,2025-11-23,0.05503032138478173,0.484375,0.3458494829172365,-0.13139221805909954,0.015625,0.0,-0.42938007633339015,0.38636363636363635,-0.6355873003402663,-0.15805478158750033,0.11363636363636363,0.045454545454545456
2025_13_GB_DET,GB,2025-11-27,0.3181771590383009,0.5084745762711864,0.5370173064725987,0.0205545585276559,0.0,0.0,0.04819411283137826,0.4126984126984127,0.3816535787019655,-0.2960221100027763,0.047619047619047616,0.0
2025_14_CHI_GB,GB,2025-12-07,0.2042964562155808,0.5192307692307693,0.23773069750233036,0.16818747562589123,0.019230769230769232,0.019230769230769232,0.08605791768602022,0.5142857142857142,0.016654143121234245,0.1785962837724015,0.014285714285714285,0.014285714285714285
2025_15_GB_DEN,GB,2025-12-14,0.04589755119880977,0.4090909090909091,0.1452518805598122,-0.21904732709719676,0.045454545454545456,0.030303030303030304,0.1670819817701369,0.48484848484848486,0.531639580083337,-0.3276747587977775,0.0,0.015151515151515152
2025_16_GB_CHI,GB,2025-12-20,0.09563012476437122,0.5142857142857142,0.43577071103271736,-0.2077385062317213,0.02857142857142857,0.014285714285714285,0.10891270349006033,0.46875,0.23743662301700985,-0.12019515305798015,0.0,0.0
2025_17_BAL_GB,GB,2025-12-27,0.1174054596682388,0.5111111111111111,0.4268006199588175,-0.8389068539571863,0.044444444444444446,0.044444444444444446,0.337689154263009,0.56,0.40987116894528725,0.30372114735370154,0.013333333333333334,0.0
2025_18_GB_MIN,GB,2026-01-04,-0.3159821337802601,0.38,-0.6548304625094816,-0.12537994887007292,0.08,0.0,0.014755659750051612,0.4925373134328358,0.09850436110133007,-0.08250089665788467,0.029850746268656716,0.014925373134328358
2025_11_HOU_TEN,HOU,2025-11-16,-0.0658066172472215,0.4142857142857143,0.012887815666559397,-0.23750356178637985,0.05714285714285714,0.0,-0.09622359645813028,0.3728813559322034,0.02836032058539095,-0.4966719012408772,0.05084745762711865,0.01694915254237288
2025_12_BUF_HOU,HOU,2025-11-20,-0.0772662989448864,0.41379310344827586,-0.18779599503509434,0.07931743718290818,0.0,0.0,-0.16421365248832998,0.36923076923076925,-0.2740468231798957,0.08291098156769294,0.12307692307692308,0.046153846153846156
2025_13_HOU_IND,HOU,2025-11-30,0.030582857607622138,0.42105263157894735,0.23947639548322017,-0.21412100104664986,0.02631578947368421,0.013157894736842105,-0.034005237725323316,0.3888888888888889,0.15217830481938768,-0.28494827332906425,0.018518518518518517,0.0
2025_14_HOU_KC,HOU,2025-12-07,-0.06733695050273632,0.32857142857142857,0.027702031664562244,-0.1869021216164345,0.04285714285714286,0.0,-0.2928953694636975,0.36507936507936506,-0.44119641215202193,-0.016516153544547375,0.031746031746031744,0.047619047619047616
